poisoning_rate,accuracy_before,precision_before,recall_before,f1_score_before,accuracy_after,precision_after,recall_after,f1_score_after
0.0,0.8519633082026111,0.8729019815328911,0.8519633082026111,0.7963672809430314,0.8519951341641088,0.8729150118660871,0.8519951341641088,0.7964023270667564
0.2,0.8475996152594877,0.8706864862535891,0.8475996152594877,0.7910388781819462,0.851019138011514,0.8730170194601582,0.851019138011514,0.7952337395993324
0.4,0.8519862936192484,0.8730080162442501,0.8519862936192484,0.7963690516149036,0.8519898298371925,0.8729569970192401,0.8519898298371925,0.7963711104143091
0.6,0.8523947267918016,0.8700234489569163,0.8523947267918016,0.7969074792661497,0.8524088716635784,0.8700304584955534,0.8524088716635784,0.7969223098088156
0.8,0.8519473952218624,0.8733884591015493,0.8519473952218624,0.7963357228414191,0.8520022065999971,0.8733984181639329,0.8520022065999971,0.7963999154870253
1.0,0.851671570222216,0.8726956561795103,0.851671570222216,0.7960885593700857,0.851691019420909,0.8726852167706558,0.851691019420909,0.7961058001931224
