poisoning_rate,accuracy_before,precision_before,recall_before,f1_score_before,accuracy_after,precision_after,recall_after,f1_score_after
0.0,0.835290040595782,0.8617616887281925,0.835290040595782,0.7745807131059641,0.835557025050568,0.8618413991815779,0.835557025050568,0.7749636490180767
0.2,0.8515053679788392,0.8736406016659934,0.8515053679788392,0.795829141297402,0.8516945556388531,0.8736515842529967,0.8516945556388531,0.7960506713439182
0.4,0.8428858367398899,0.8678321942867074,0.8428858367398899,0.7850086648287318,0.8503225030765096,0.8729688617645109,0.8503225030765096,0.7944063600702541
0.6,0.8520835396127134,0.8724959805618444,0.8520835396127134,0.7964645315008968,0.8521029888114064,0.8721694822711368,0.8521029888114064,0.7964778398271354
0.8,0.8320968357921835,0.8536888334844095,0.8320968357921835,0.7700476140119513,0.8352423016535355,0.8560155605728837,0.8352423016535355,0.7746159381007653
1.0,0.8030114432012674,0.8418159347109149,0.8030114432012674,0.7152781867732174,0.8030114432012674,0.8418159347109149,0.8030114432012674,0.7152781867732174
