poisoning_rate,accuracy_before,precision_before,recall_before,f1_score_before,accuracy_after,precision_after,recall_after,f1_score_after
0.0,0.8515849328825834,0.8742234054581209,0.8515849328825834,0.795949316699897,0.8518253957027879,0.8742791463399721,0.8518253957027879,0.7962330867905552
0.2,0.8520853077216854,0.8721430532870791,0.8520853077216854,0.7964597818261038,0.8521029888114064,0.8721141786271777,0.8521029888114064,0.7964774882482347
0.4,0.2968212936899727,0.991691385644742,0.2968212936899727,0.44215987804102647,0.600043141858919,0.9119687062472593,0.600043141858919,0.6839428951606026
0.6,0.0006895624991159455,0.9993109129973242,0.0006895624991159455,9.503375632289528e-07,0.0006895624991159455,0.9993109129973242,0.0006895624991159455,9.503375632289528e-07
0.8,0.0006895624991159455,0.9993109129973242,0.0006895624991159455,9.503375632289528e-07,0.0006895624991159455,0.9973571525940922,0.0006895624991159455,9.503593925828426e-07
1.0,0.0006895624991159455,0.9993109129973242,0.0006895624991159455,9.503375632289528e-07,0.0006895624991159455,0.9993109129973242,0.0006895624991159455,9.503375632289528e-07
