poisoning_rate,accuracy_before,precision_before,recall_before,f1_score_before,accuracy_after,precision_after,recall_after,f1_score_after
0.0,0.8349735490897775,0.8619548293326188,0.8349735490897775,0.7741230227297241,0.8355923872300097,0.8622084273361084,0.8355923872300097,0.7750121456131912
0.2,0.840065702929403,0.8648745995319698,0.840065702929403,0.7812407481947751,0.8496435492312262,0.8719336951042369,0.8496435492312262,0.7935606964664539
0.4,0.8493801009943844,0.8724612961491159,0.8493801009943844,0.7941113452140992,0.8511269926588115,0.8729306941635199,0.8511269926588115,0.7953931471238372
0.6,0.0006895624991159455,0.9973571637230998,0.0006895624991159455,9.72586383669345e-07,0.0006895624991159455,0.9973571688028318,0.0006895624991159455,9.827314489237132e-07
0.8,0.0006895624991159455,0.9973571833553234,0.0006895624991159455,1.0117943548689637e-06,0.009123442295995586,0.9973571867518176,0.009123442295995586,0.016693460558416
1.0,0.0006895624991159455,0.9973571526083855,0.0006895624991159455,9.503879401742202e-07,0.0006895624991159455,0.9973571526420208,0.0006895624991159455,9.504551177432558e-07
